photo_id,tag
12394,"estação rodoviária, concreto armado, fachada, abóbada"
12395,"estação rodoviária, concreto armado, pilar, rampa"
12396,"estação rodoviária, concreto armado, pilar, abertura zenital, mezanino"
12397,"estação rodoviária, concreto armado, pilar, abertura zenital, mezanino, rampa"
12398,"estação rodoviária, concreto armado, pilar, abertura zenital, mezanino, rampa"
12399,"estação rodoviária, concreto armado, pilar, abertura zenital, mezanino, rampa"
12400,"estação rodoviária, concreto armado, pilar, abertura zenital"
12401,"concreto armado, pilar, abertura zenital, estação rodoviária"
12402,"concreto armado, pilar, abertura zenital, estação rodoviária"
12403,"concreto armado, pilar, abertura zenital, estação rodoviária, mezanino"
12404,"fachada de vidro, muro"
12405,"maquete, projeto"
12406,"maquete, projeto"
12407,"maquete, projeto"
12408,"maquete, projeto"
12409,"maquete, projeto"
12410,"maquete, projeto"
12411,"pilar, viga, fachada"
12412,"pilar, fachada, concreto armado"
12413,"arquitetura moderna, cobogó, pastilha"
12414,"arquitetura moderna, cobogó, pastilha"
12415,"arquitetura moderna, cobogó, pastilha"
12416,"arquitetura moderna, cobogó, pastilha"
12417,"573, #573"
12418,"573, #573"
12419,"573, #573"
12420,"573, #573"
12421,"573, #573"
12422,"573, #573"
12423,"573, #573"
12425,"573, #573"
12426,"573, #573"
12427,"573, #573"
12428,"573, #573"
12429,"573, #573"
12430,"573, #573"
12431,"573, #573"
12432,"573, #573"
12433,#573
12434,#573
12435,#573
12436,#573
12437,#573
12438,#573
12439,#573
12440,#573
12441,#573
12442,#573
12443,#573
12444,#573
12445,#573
12446,#573
12447,#573
12448,#573
12449,#573
12450,#573
12451,#573
12452,#573
12453,#573
12454,#573
12455,#573
12456,#573
12457,#573
12458,#573
12459,#573
12460,#573
12461,#573
12462,#573
12463,#573
12464,#573
12465,#573
12466,#573
12467,#573
12468,#573
12469,#573
12470,#573
12471,#573
12472,#573
12473,#573
12474,#573
12475,#573
12476,#573
12477,#573
12478,#573
12479,#573
12480,#573
12481,#573
12482,#573
12483,#573
12484,#573
12485,#573
12486,#573
12487,#573
12488,#573
12489,#573
12490,#573
12491,#573
12492,#573
12493,#573
12494,#573
12495,#573
12496,#573
12497,#573
12498,#573
12499,#573
12500,#573
12501,#573
12502,#573
12503,#573
12504,#573
12505,#573
12506,#573
12507,#573
12508,#573
12509,#573
12510,#573
12511,#573
12512,#573
12513,#573
12514,#573
12515,#573
12516,#573
12517,#573
12518,#573
12519,#573
12520,#573
12521,#573
12522,#573
12523,#573
12524,#573
12525,#573
12526,#573
12527,#573
12528,#573
12529,#573
12530,#573
12531,#573
12532,#573
12533,#573
12534,#573
12535,#573
12536,#573
12537,#573
12538,#573
12539,#573
12540,#573
12541,#573
12542,#573
12543,#573
12544,#573
12545,#573
12546,#573
12547,#573
12550,#573
12551,#573
12552,#573
12553,#573
12554,#573
12555,#573
12556,#573
12557,#573
12558,#573
12559,#573
12560,#573
12561,#573
12562,573
12563,#573
12564,573
12565,573
12567,573
12568,573
12569,#573
12570,573
12571,playground
12572,573
12573,#573
12574,573
12575,"jardim, muro, mureta, casa"
12576,573
12577,573
12579,#573
12580,#573
12582,#573
12583,573
12584,muro
12585,#573
12586,573
12587,573
12588,#573
12589,#573
12590,573
12591,#573
12593,#573
12594,#573
12595,573
12596,#573
12597,573
12598,#573
12599,#573
12601,#573
12602,573
12603,#573
12605,#573
12606,#573
12607,#573
12608,#573
12609,#573
12610,#573
12611,573
12612,#573
12613,573
12614,573
12615,#573
12616,#573
12617,573
12618,#573
12619,#573
12621,#573
12622,#573
12624,#573
12625,#573
12626,#573
12627,#573
12628,#573
12629,#573
12630,#573
12631,#573
12632,#573
12633,#573
12634,#573
12635,#573
12637,#573
12638,#573
12639,#573
12640,#573
12641,#573
12645,#573
12646,#573
12647,#573
12648,#573
12649,#573
12650,"573, #573"
12651,"573, #573"
12652,#573
12653,"573, #573"
12654,#573
12655,#573
12657,#573
12658,#573
12659,#573
12660,#573
12661,"573, #573"
12662,#573
12663,#573
12664,#573
12665,#573
12666,"573, #573"
12667,#573
12668,#573
12669,#573
12670,#573
12671,#573
12672,#573
12673,#573
12674,"573, #573"
12675,#573
12676,#573
12677,#573
12678,#573
12679,#573
12680,#573
12681,#573
12683,#573
12684,"573, #573"
12685,#573
12686,"573, #573"
12688,#573
12689,#573
12690,#573
12691,#573
12692,#573
12693,#573
12695,#573
12696,#573
12697,#573
12698,#573
12699,#573
12700,#573
12701,#573
12703,#573
12704,#573
12705,#573
12706,#573
12707,#573
12708,#573
12709,#573
12710,#573
12711,#573
12712,#573
12713,#573
12714,#573
12715,#573
12716,#573
12717,#573
12718,#573
12719,#573
12720,#573
12721,#573
12722,#573
12723,#573
12724,#573
12725,#573
12726,#573
12727,#573
12728,#573
12729,#573
12730,#573
12731,#573
12732,#573
12733,#573
12734,#573
12735,#573
12736,#573
12737,#573
12738,#573
12739,#573
12740,#573
12741,573
12742,#573
12743,573
12744,573
12745,573
12746,573
12747,573
12748,573
12749,573
12750,#573
12751,#573
12752,#573
12753,#573
12754,#573
12755,#573
12756,#573
12757,#573
12758,#573
12759,#573
12760,#573
12761,#573
12762,#573
12763,#573
12764,#573
12765,#573
12766,#573
12767,#573
12768,#573
12769,#573
12770,#573
12771,#573
12772,#573
12773,#573
12774,#573
12776,#573
12777,#573
12778,#573
12780,#573
12781,#573
12782,#573
12783,#573
12784,#573
12785,#573
12786,#573
12787,#573
12788,#573
12789,#573
12790,#573
12791,#573
12792,#573
12793,#573
12794,#573
12795,#573
12796,#573
12797,#573
12798,#573
12799,#573
12800,#573
12801,#573
12802,#573
12803,#573
12804,573
12805,#573
12806,573
12807,573
12808,573
12809,573
12810,573
12811,573
12813,573
12814,573
12815,573
12816,573
12817,573
12818,573
12819,573
12820,573
12821,573
12822,573
12823,573
12824,573
12825,573
12826,573
12827,573
12828,573
12829,573
12830,573
12831,573
12832,573
12833,573
12834,573
12835,573
12836,573
12837,573
12838,573
12839,573
12840,573
12841,573
12842,573
12843,573
12844,573
12845,573
12846,573
12847,573
12848,573
12849,573
12850,573
12851,573
12852,573
12853,573
12854,573
12855,573
12856,573
12857,#573
12858,#573
12859,#573
12860,#573
12861,#573
12862,#573
12863,#573
12864,#573
12865,#573
12866,#573
12867,#573
12868,#573
12869,#573
12870,#573
12871,#573
12872,#573
12873,#573
12874,#573
12875,#573
12876,#573
12877,#573
12878,#573
12879,#573
12880,#573
12881,#573
12882,#573
12883,#573
12884,#573
12885,#573
12886,#573
12887,#573
12888,#573
12889,#573
12890,#573
12891,#573
12892,#573
12893,#573
12894,#573
12895,#573
12896,#573
12897,#573
12898,#573
12899,#573
12900,#573
12901,#573
12902,#573
12904,#573
12905,#573
12906,#573
12907,#573
12908,#573
12909,#573
12910,#573
12911,#573
12912,573
12913,#573
12914,#573
12915,#573
12916,#573
12917,573
12918,#573
12919,#573
12920,573
12921,573
12922,#573
12923,573
12924,#573
12925,#573
12926,573
12927,#573
12928,573
12929,#573
12930,573
12931,"573, vão"
12932,573
12933,"573, vão"
12934,"573, vão"
12935,573
12936,"573, vão"
12937,"573, vão"
12938,"573, vão"
12939,"573, vão"
12940,573
12941,"573, vão"
12942,"573, vão"
12943,"573, vão"
12944,"573, vão"
12945,"573, vão"
12946,"573, vão"
12947,"573, vão"
12948,"573, vão"
12950,"573, marquise"
12951,"573, marquise"
12952,"573, marquise"
12953,"573, marquise"
12954,"573, marquise"
12955,"573, marquise"
12956,573
12957,573
12958,573
12959,573
12960,573
12961,573
12966,573
12967,573
12968,"573, marquise"
12970,"573, vão"
12972,"573, vão"
12974,573
12975,573
12976,573
12977,573
12978,573
12979,573
12980,573
12981,"estação rodoviária, cobertura, abóbada, concreto, concreto armado, pastilha"
12982,"estação rodoviária, cobertura, abóbada, concreto, concreto armado, pilar, pastilha"
12983,"estação rodoviária, cobertura, concreto, concreto armado, pilar, pastilha, marquise, coluna, fachada, fachada de vidro"
12984,"estação rodoviária, fachada, fachada de vidro, marquise, cobertura, concreto, concreto armado, pilar"
12985,"estação rodoviária, fachada, fachada de vidro, concreto, concreto armado, pilar, pastilha, ferro"
12986,"estação rodoviária, concreto, concreto armado, pilar, pastilha, ferro, fachada de vidro, rampa"
12987,"estação rodoviária, concreto, concreto armado, pilar, pastilha, ferro, fachada de vidro, mezanino"
12988,"casa, residência, fachada, viga, concreto, concreto armado, concreto aparente, pedra"
12989,"casa, residência, fachada, viga, concreto, concreto armado, concreto aparente, pedra, janela basculante, madeira"
12990,"casa, residência, fachada, viga, concreto, concreto armado, concreto aparente, pedra, janela basculante, madeira, caixilho, esquadria, vidro, jardim"
12991,"casa, residência, fachada, viga, concreto, concreto armado, concreto aparente, pedra, janela basculante, madeira, caixilho, esquadria, vidro, jardim"
12992,"casa, residência, fachada, viga, concreto, concreto armado, concreto aparente, janela basculante, madeira, caixilho, esquadria, vidro"
12993,"casa, residência, fachada, viga, concreto, concreto armado, concreto aparente, janela basculante, madeira, caixilho, esquadria, vidro"
12994,"casa, residência, fachada, viga, madeira, concreto, concreto armado, concreto aparente, veneziana"
12995,"casa, residência, fachada, viga, madeira, concreto, concreto armado, concreto aparente, laje"
12996,"casa, residência, rampa, abertura zenital, iluminação zenital, concreto, concreto armado, concreto aparente"
12997,"casa, residência, concreto, concreto armado, concreto aparente"
12998,"casa, residência, concreto, concreto armado, concreto aparente, janela basculante"
12999,"maquete, projeto, praça"
13001,"rampa, coluna, concreto, clube"
13003,"coluna, concreto, clube"
13004,"coluna, concreto, clube"
13005,"coluna, concreto, clube"
13006,"coluna, concreto, clube"
13007,"coluna, concreto, clube"
13008,"concreto, clube"
13009,"concreto, clube"
13010,"concreto, clube, coluna"
13011,"concreto, clube, coluna"
13012,"concreto, clube, coluna"
13013,"concreto, clube, coluna"
13014,"concreto, clube, coluna"
13015,"clube, coluna"
13016,"clube, coluna, concreto"
13017,"clube, cobertura"
13018,"clube, coluna, projeto"
13019,"clube, torre, cobogó"
13020,"clube, torre, cobogó"
13021,"clube, concreto"
13022,"maquete, praça, projeto"
13023,"maquete, praça, projeto"
13024,"maquete, praça, projeto"
13025,"maquete, praça, projeto"
13026,"concreto aparente, esquadria, canteiro de obras"
13027,"concreto aparente, esquadria, canteiro de obras"
13028,"concreto aparente, esquadria, canteiro de obras, fachada"
13029,"concreto aparente, esquadria, canteiro de obras"
13030,"concreto aparente, esquadria, canteiro de obras"
13031,"concreto aparente, esquadria, canteiro de obras, pilar, jardim"
13032,"maquete, projeto, parque"
13033,"maquete, projeto, parque"
13034,"maquete, projeto, parque"
13035,"maquete, projeto, parque"
13036,"maquete, projeto, parque"
13037,"maquete, projeto, parque"
13038,"maquete, projeto, parque"
13039,"maquete, projeto, parque"
13040,"maquete, projeto, parque"
13041,"maquete, projeto, parque"
13042,"projeto, parque, desenho"
13043,"projeto, parque, desenho"
13044,parque
13045,parque
13046,parque
13047,"mezanino, azulejo, fachada de vidro"
13048,"fachada de vidro, cobertura, arco"
13061,"concreto armado, laje, abertura zenital, pilar, canteiro de obras, estação rodoviária"
13062,"concreto armado, pilar, canteiro de obras, estação rodoviária"
13063,"concreto armado, pilar, canteiro de obras, estação rodoviária"
13064,"concreto armado, pilar, canteiro de obras, abertura zenital, estação rodoviária"
13065,"concreto armado, pilar, canteiro de obras, abertura zenital, estação rodoviária"
13066,"concreto armado, pilar, canteiro de obras, abertura zenital, estação rodoviária, cobertura"
13067,"concreto armado, pilar, canteiro de obras, abertura zenital, estação rodoviária, cobertura, laje"
13068,"concreto armado, pilar, canteiro de obras, abertura zenital, estação rodoviária, cobertura"
13069,"concreto armado, pilar, canteiro de obras, abertura zenital, estação rodoviária, cobertura, laje, mezanino"
13070,"concreto armado, pilar, canteiro de obras, abertura zenital, estação rodoviária, cobertura, laje, mezanino"
13071,"concreto armado, pilar, canteiro de obras, abertura zenital, estação rodoviária, cobertura, laje, mezanino"
13072,"concreto armado, pilar, canteiro de obras, abertura zenital, estação rodoviária"
13073,"concreto armado, pilar, canteiro de obras, estação rodoviária"
13074,"concreto armado, pilar, canteiro de obras, estação rodoviária, fachada, rampa, laje"
13075,"concreto armado, pilar, canteiro de obras, estação rodoviária, fachada"
13076,"concreto armado, pilar, canteiro de obras, estação rodoviária, fachada, laje"
13077,"concreto armado, pilar, canteiro de obras, estação rodoviária, laje, rampa"
13078,"concreto armado, pilar, canteiro de obras, estação rodoviária, laje"
13079,"concreto armado, pilar, canteiro de obras, estação rodoviária, laje"
13080,"concreto armado, pilar, canteiro de obras, estação rodoviária"
13081,"concreto armado, pilar, canteiro de obras, estação rodoviária"
13082,"concreto armado, pilar, estação rodoviária, abertura zenital"
13083,"concreto armado, pilar, estação rodoviária, abertura zenital, rampa, guarda corpo"
13084,"concreto armado, pilar, estação rodoviária, abóbada"
13085,"concreto armado, pilar, estação rodoviária, abertura zenital, rampa"
13086,"concreto armado, pilar, estação rodoviária, abertura zenital"
13087,"concreto armado, pilar, estação rodoviária, fachada, vidro"
13088,"concreto armado, pilar, estação rodoviária, fachada, vidro"
13089,"estação rodoviária, concreto aparente, pilar, abertura zenital, rampa"
13090,"estação rodoviária, concreto aparente, pilar, abertura zenital, cobertura"
13091,"estação rodoviária, concreto aparente, pilar, abertura zenital, cobertura, canteiro de obras"
13092,"estação rodoviária, concreto aparente, pilar, abertura zenital, cobertura"
13093,"estação rodoviária, concreto aparente, pilar, abertura zenital, cobertura, canteiro de obras"
13094,"estação rodoviária, concreto aparente, pilar, abertura zenital, cobertura, canteiro de obras"
13095,"estação rodoviária, concreto aparente, pilar, abertura zenital, cobertura, canteiro de obras"
13096,"estação rodoviária, concreto aparente, pilar, abertura zenital"
13097,"estação rodoviária, concreto aparente, pilar, abertura zenital"
13098,"estação rodoviária, desenho, projeto"
13099,"estação rodoviária, desenho, projeto"
13100,"estação rodoviária, desenho, projeto"
13101,"estação rodoviária, canteiro de obras, pilar, abertura zenital"
13102,"estação rodoviária, canteiro de obras, pilar, abertura zenital"
13103,"estação rodoviária, canteiro de obras, pilar, abertura zenital, alvenaria"
13104,"estação rodoviária, canteiro de obras"
13105,"estação rodoviária, canteiro de obras, pilar"
13106,"estação rodoviária, canteiro de obras, concreto armado"
13107,"estação rodoviária, canteiro de obras, concreto armado"
13108,"estação rodoviária, canteiro de obras, concreto armado"
13109,"estação rodoviária, canteiro de obras, concreto armado, pilar"
13110,"estação rodoviária, canteiro de obras, concreto armado, pilar"
13111,"estação rodoviária, canteiro de obras, concreto armado, pilar, abertura zenital, rampa"
13112,"estação rodoviária, canteiro de obras, concreto armado, pilar, abertura zenital"
13113,"estação rodoviária, abóbada, canteiro de obras, concreto armado"
13114,"estação rodoviária, abóbada, canteiro de obras, concreto armado"
13115,"estação rodoviária, abóbada, canteiro de obras, concreto armado, pilar, guarda corpo"
13116,"estação rodoviária, canteiro de obras, concreto armado, pilar"
13117,"estação rodoviária, canteiro de obras, concreto armado, pilar"
13118,"estação rodoviária, canteiro de obras, concreto armado, pilar, fachada de vidro"
13119,"estação rodoviária, concreto armado, pilar, guarda corpo, fachada de vidro"
13120,"estação rodoviária, concreto armado, pilar, abóbada, jardim"
13121,"estação rodoviária, concreto armado, pilar, canteiro de obras, rampa, abertura zenital"
13122,"estação rodoviária, concreto armado, pilar, laje, fachada de vidro"
13123,"estação rodoviária, pilar, abóbada, maquete, projeto"
13124,"estação rodoviária, pilar, abóbada, maquete, projeto"
13125,"estação rodoviária, pilar, abóbada, maquete, projeto, praça"
13126,"estação rodoviária, pilar, abóbada, maquete, projeto"
13127,"estação rodoviária, pilar, banco, cobertura, concreto armado"
13128,"estação rodoviária, pilar, cobertura, concreto armado, abertura zenital, mezanino, rampa, guarda corpo"
13129,"estação rodoviária, pilar, cobertura, concreto armado, abertura zenital"
13130,"estação rodoviária, pilar, cobertura, concreto armado, abertura zenital, canteiro de obras, rampa"
13131,"estação rodoviária, pilar, cobertura, concreto armado, abertura zenital, rampa, fachada de vidro"
13132,"estação rodoviária, pilar, cobertura, concreto armado, abertura zenital, fachada de vidro, abóbada"
13133,"estação rodoviária, pilar, cobertura, concreto armado, abertura zenital, fachada de vidro, abóbada"
13134,"estação rodoviária, pilar, cobertura, concreto armado, abertura zenital, fachada de vidro, abóbada"
13135,"estação rodoviária, pilar, cobertura, concreto armado, abertura zenital, abóbada"
13136,"estação rodoviária, pilar, cobertura, concreto armado, laje"
13137,"estação rodoviária, pilar, cobertura, concreto armado, laje, canteiro de obras"
13138,"estação rodoviária, pilar, cobertura, concreto armado, laje, canteiro de obras"
13139,"estação rodoviária, pilar, cobertura, concreto armado, laje, canteiro de obras"
13140,"estação rodoviária, pilar, cobertura, concreto armado, laje, canteiro de obras, abertura zenital"
13141,"estação rodoviária, pilar, cobertura, concreto armado, laje, canteiro de obras"
13142,"estação rodoviária, pilar, cobertura, concreto armado, laje, canteiro de obras, rampa"
13143,"estação rodoviária, pilar, cobertura, concreto armado, laje, rampa"
13144,"estação rodoviária, pilar, cobertura, concreto armado, laje, rampa"
13145,"coluna, clube, concreto aparente"
13146,"coluna, clube, concreto aparente, rampa, jardim"
13147,"coluna, clube, concreto aparente, rampa, jardim"
13148,"coluna, clube, concreto aparente"
13149,"coluna, clube, concreto aparente"
13150,clube
13151,clube
13152,clube
13153,clube
13154,clube
13155,"clube, cobertura"
13156,"clube, cobertura"
13157,"clube, cobertura"
13158,clube
13159,"clube, cobertura, concreto aparente"
13160,"clube, cobertura"
13161,"clube, fachada, concreto aparente"
13162,"clube, concreto aparente, caminho, coluna"
13163,"clube, concreto aparente, coluna"
13164,"clube, concreto aparente, coluna"
13165,"clube, concreto aparente, coluna"
13170,"prédio, fachada"
13171,"escadaria, edifício"
13173,"escadaria, corrimão, prédio"
13174,"edifício, escadaria, concreto, fachada"
13176,"edifício, fachada, concreto"
13177,"edifício, passarela, concreto, fachada de vidro"
13178,"fachada, fachada de vidro"
13179,"fachada, fachada de vidro"
13181,"universidade, jardim, escultura, brise"
13182,praça
13183,escadaria
13184,"universidade, jardim, escultura, brise"
13185,concreto
13187,igreja
13189,"telhado, rua"
13193,casa
13194,"estação rodoviária, concreto aparente, concreto, estrutura"
13195,"arquitetura moderna, ribeirão preto, residência, desenho"
13196,"arquitetura moderna, ribeirão preto, residência, desenho"
13197,"arquitetura moderna, ribeirão preto, residência, desenho"
13198,"arquitetura moderna, ribeirão preto, residência, desenho"
13199,"arquitetura moderna, ribeirão preto, residência, desenho"
13200,"arquitetura moderna, ribeirão preto, residência, desenho"
13201,"arquitetura moderna, ribeirão preto, residência, desenho"
13203,corrimão
13204,igreja
13206,"casa, residência, projeto, desenho"
13207,"casa, residência, projeto, desenho"
13208,"casa, residência, concreto, concreto aparente"
13209,"casa, residência, circulação, rampa, concreto, concreto aparente"
13210,"casa, residência, mobiliário, concreto, concreto aparente"
13211,"casa, residência, pilar, coluna"
13213,"casa, residência, fachada, estrutura, viga, laje, concreto, concreto armado, concreto aparente"
13214,"casa, residência, fachada, caixilho, esquadria, laje, viga, concreto, concreto armado, concreto aparente, madeira, jardim"
13215,"casa, residência, fachada, viga, laje, concreto, concreto aparente, concreto armado, pedra"
13216,"casa, residência, fachada, viga, laje, pilar, caixilho, madeira, concreto, concreto armado, concreto aparente"
13217,"casa, residência, fachada, viga, laje, madeira, concreto, concreto armado, concreto aparente, pedra"
13218,"casa, residência, rampa, abertura zenital, iluminação zenital, concreto, concreto armado, concreto aparente"
13219,"casa, residência, fachada, estrutura, laje, viga, concreto, concreto armado, concreto aparente"
13220,"casa, residência, estrutura, fachada, viga, laje, concreto, concreto armado, concreto aparente"
13221,"casa, residência, pedra, concreto, concreto armado, concreto aparente"
13222,"residência, fachada, laje, viga, concreto, concreto armado, concreto aparente"
13223,"casa, residência, fachada, viga, laje, madeira, concreto, concreto armado, concreto aparente, pedra"
13224,"casa, residência, fachada, laje, viga, madeira, pedra, concreto, concreto armado, concreto aparente"
13225,"casa, residência, fachada, laje, viga, madeira, pedra, concreto, concreto armado, concreto aparente"
13226,"casa, residência, fachada, laje, viga, madeira, pedra, concreto, concreto armado, concreto aparente"
13227,"casa, residência, fachada, tijolo de barro, telha"
13228,"casa, residência, tijolo de barro"
13229,"casa, residência, fachada, laje nervurada, tijolo de barro"
13230,"casa, residência, laje nervurada, tijolo de barro"
13231,"casa, residência, fachada, laje nervurada, tijolo de barro"
13232,"casa, residência, fachada, laje nervurada, telha, tijolo de barro"
13233,"casa, residência, fachada, laje nervurada, telha, tijolo de barro"
13234,"casa, residência, fachada, laje nervurada, tijolo de barro"
13235,"casa, residência, fachada, tijolo de barro"
13236,"casa, residência, fachada, tijolo de barro"
13237,"casa, residência, fachada, tijolo de barro"
13238,"casa, residência, fachada, tijolo de barro"
13239,"casa, residência, fachada, tijolo de barro"
13240,"casa, residência, fachada, tijolo de barro"
13241,"casa, residência, fachada, tijolo de barro"
13242,"casa, residência, fachada"
13243,"casa, residência, fachada, laje nervurada, tijolo de barro"
13244,"casa, residência, fachada, laje nervurada, tijolo de barro"
13245,"casa, residência, fachada, laje nervurada, tijolo de barro"
13247,escadaria
13248,madeira
13249,vidro
13250,madeira
13252,"vidro, madeira"
13253,"vidro, janela"
13254,"vidro, janela"
13255,"vidro, madeira"
13256,"alvenaria, janela"
13257,"alvenaria, janela, cobertura, marquise"
13258,"casa, residência, fachada, concreto, concreto armado, empena"
13259,"casa, residência, fachada, empena, concreto, concreto armado, concreto pintado"
13260,"casa, residência, fachada, caixilho, esquadria, concreto, concreto armado, concreto pintado"
13261,"casa, residência, banco, mezanino, mobiliário"
13262,"casa, residência, fachada, concreto, concreto armado, concreto pintado"
13263,"casa, residência, fachada, empena, fachada cega, concreto, concreto armado, concreto pintado"
13264,"casa, residência, fachada, empena, janela basculante, concreto, concreto armado, concreto pintado"
13265,"casa, residência, desenho, projeto"
13266,"casa, residência, fachada, empena, laje, janela basculante, caixilho, esquadria, concreto, concreto aparente, concreto armado, concreto pintado"
13267,"casa, residência, mobiliário, concreto, concreto pintado, concreto armado"
13268,"casa, residência, fachada, laje, concreto, concreto armado, concreto pintado"
13269,"casa, residência, fachada, concreto, concreto pintado, jardim"
13270,"casa, residência, fachada, empena, janela basculante, concreto, concreto armado, concreto pintado"
13271,"casa, residência, caixilho, esquadria, pilar, concreto, concreto armado, concreto pintado"
13272,"casa, residência, fachada, empena, concreto, concreto armado, concreto pintado"
13273,"casa, residência, mobiliário"
13274,"casa, residência, fachada, jardim, caixilho, esquadria, laje, concreto, concreto armado, concreto pintado"
13275,"casa, residência, fachada, empena, concreto, concreto armado, concreto pintado"
13276,"casa, residência, janela basculante, caixilho, esquadria, concreto, concreto armado, concreto pintado"
13277,"casa, residência, canteiro de obras, concreto, concreto aparente, concreto armado, concreto pintado"
13278,"casa, residência, canteiro de obras, banco, concreto, concreto aparente, concreto pintado, janela basculante"
13279,"casa, residência, fachada, empena, concreto, concreto armado, concreto pintado"
13280,"casa, residência, pedra, caixilho, esquadria"
13281,"casa, residência, mobiliário, escada, pedra, concreto, concreto pintado"
13282,"casa, residência, mobiliário, escada, pedra, concreto, concreto pintado"
13283,"casa, residência, fachada, concreto, concreto aparente"
13284,"casa, residência, fachada, concreto, concreto aparente"
13285,"casa, residência, fachada, concreto, concreto armado, elemento vazado"
13286,"casa, residência, fachada, terraço, concreto, concreto armado, brise, caixilho, esquadria, janela basculante"
13287,"casa, residência, rampa, pilar, caixilho, esquadria, painel, elemento vazado, janela basculante, concreto, concreto armado"
13288,"casa, residência, concreto, concreto armado"
13289,"casa, residência, fachada, viga, concreto, concreto aparente, concreto armado, laje"
13290,"casa, residência, fachada, laje, viga, concreto, concreto armado, concreto aparente, jardim"
13291,"casa, residência, fachada, jardim, laje, viga, pedra, concreto, concreto armado, concreto aparente"
13292,"casa, residência, fachada, jardim, laje, concreto, concreto armado, concreto aparente"
13293,"casa, residência, fachada, jardim, caixilho, esquadria, concreto, concreto armado, concreto aparente"
13294,"casa, residência, jardim, concreto, concreto armado, concreto aparente"
13295,"casa, residência, fachada, viga, laje, concreto, concreto armado, concreto aparente, concreto pintado"
13296,"casa, residência, mobiliário, rampa, caixilho, esquadria, concreto, concreto armado, concreto aparente"
13297,"casa, residência, mobiliário, caixilho, esquadria, jardim, pedra, terraço"
13298,"casa, residência, mobiliário, terraço, jardim, caixilho, esquadria, pedra, concreto"
13299,"casa, residência, mobiliário, rampa, caixilho, esquadria, pedra, concreto, concreto armado, concreto aparente"
13300,"casa, residência, rampa, pedra, concreto, concreto armado, concreto aparente"
13301,"casa, residência, rampa, terraço, pedra, concreto, concreto armado, concreto aparente"
13302,"casa, residência, mobiliário, rampa, caixilho, esquadria, pedra, concreto, concreto armado, concreto aparente"
13303,"casa, residência, rampa, canteiro de obras, concreto, concreto armado, tijolo de barro"
13304,"pilar, laje, concreto, concreto armado, centro recreativo"
13305,"canteiro de obras, concreto, concreto armado, parede curva, centro recreativo"
13306,"canteiro de obras, concreto, concreto armado, parede curva, centro recreativo"
13307,"canteiro de obras, concreto, parede curva, centro recreativo"
13308,"projeto, maquete, torre, centro recreativo"
13309,"centro recreativo, projeto, maquete, torre"
13310,"centro recreativo, projeto, maquete"
13311,"centro recreativo, projeto, maquete, torre"
13312,"centro recreativo, esportivo"
13313,"centro recreativo, esportivo, fachada, brise, concreto, concreto armado"
13314,"centro recreativo, esportivo, torre, parede curva, concreto, concreto armado, concreto pintado"
13315,"centro recreativo, esportivo, torre, parede curva, concreto, concreto armado, concreto pintado"
13316,"centro recreativo, esportivo, torre, parede curva, concreto, concreto armado, concreto pintado"
13317,"centro recreativo, esportivo, torre, parede curva, concreto, concreto armado, concreto pintado"
13318,"centro recreativo, esportivo, parede curva, torre, concreto, concreto armado"
13319,"centro recreativo, esportivo, fachada, parede curva, concreto, concreto armado"
13320,"centro recreativo, esportivo, torre, escada, parede curva, concreto, concreto armado"
13321,"centro recreativo, esportivo, torre, escada, parede curva, concreto, concreto armado"
13322,"centro recreativo, esportivo, fachada, torre, parede curva, concreto, concreto armado"
13323,"centro recreativo, esportivo, parede curva, torre, concreto, concreto armado"
13324,"centro recreativo, esportivo, parede curva, torre, concreto, concreto armado"
13325,"centro recreativo, esportivo, torre, parede curva, concreto, concreto armado"
13326,"centro recreativo, esportivo, parede curva, torre, concreto, concreto armado"
13327,"centro recreativo, esportivo, torre, escada, parede curva, concreto, concreto armado"
13328,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto"
13329,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto"
13330,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto"
13331,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto"
13332,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto"
13333,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto"
13334,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto"
13335,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto, iluminação zenital, abertura zenital, cobertura"
13336,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto, iluminação zenital, abertura zenital, cobertura"
13337,"colônia de férias, centro recreativo, esportivo, lazer, maquete, projeto, iluminação zenital, abertura zenital, cobertura"
13338,"colônia de férias, centro recreativo, lazer, esportivo, fachada, fachada de vidro, laje, concreto, concreto armado, concreto aparente"
13339,"colônia de férias, lazer, esportivo, fachada, fachada de vidro, laje, concreto, concreto armado, concreto aparente"
13340,"colônia de férias, centro recreativo, lazer, esportivo, cobertura, iluminação zenital, abertura zenital, laje, laje nervurada, concreto, concreto armado"
13341,"colônia de férias, centro recreativo, lazer, esportivo, rampa, passarela, caixilho, ferro, concreto, concreto armado"
13342,"colônia de férias, centro recreativo, lazer, esportivo, rampa, passarela, caixilho, ferro, concreto, concreto armado, laje, laje nervurada"
